timestamp,cluster_id,namespace,pod_name,cpu_requested,cpu_actual_peak,memory_requested,memory_actual_peak
2024-02-16,cluster-prod-2,ml-pipeline,ml-pod-3,1.0,0.166,2.0,1.065
2024-02-16,cluster-prod-2,data-ingestion,ingest-pod-1,4.0,1.28,1.0,0.344
2024-02-16,cluster-prod-2,data-ingestion,ingest-pod-2,4.0,1.041,8.0,2.512
2024-02-16,cluster-prod-2,dev-testing,dev-pod-1,2.0,0.44,8.0,3.238
2024-02-16,cluster-prod-2,dev-testing,dev-pod-2,2.0,0.843,4.0,2.328
2024-02-16,cluster-prod-1,dev-testing,dev-pod-3,2.0,0.751,2.0,1.458
2024-02-16,cluster-prod-2,staging,stage-pod-1,1.0,0.594,4.0,2.004
2024-02-16,cluster-prod-1,staging,stage-pod-2,0.5,0.216,0.5,0.186
2024-02-16,cluster-dev-1,logging,log-pod-1,1.5,0.546,2.0,0.861
2024-02-16,cluster-prod-1,logging,log-pod-2,0.5,0.3,4.0,1.405
2024-02-16,cluster-dev-1,monitoring,monitor-pod-1,1.5,0.748,0.5,0.265
2024-02-16,cluster-prod-2,monitoring,monitor-pod-2,2.0,0.555,0.5,0.257
2024-02-17,cluster-dev-1,payment-service,pay-pod-1,1.0,0.227,4.0,3.048
2024-02-17,cluster-prod-1,payment-service,pay-pod-2,1.5,0.913,8.0,1.874
2024-02-17,cluster-prod-2,payment-service,pay-pod-3,1.0,0.587,0.5,0.211
2024-02-17,cluster-dev-1,user-auth,auth-pod-1,1.5,0.5,8.0,4.729
2024-02-17,cluster-prod-2,user-auth,auth-pod-2,1.0,0.61,4.0,1.486
2024-02-17,cluster-dev-1,product-catalog,catalog-pod-1,1.5,0.536,1.0,0.62
2024-02-17,cluster-prod-1,product-catalog,catalog-pod-2,2.0,0.466,0.5,0.379
2024-02-17,cluster-dev-1,product-catalog,catalog-pod-3,1.0,0.192,0.5,0.372
2024-02-17,cluster-dev-1,order-management,order-pod-1,4.0,0.805,4.0,2.426
2024-02-17,cluster-dev-1,order-management,order-pod-2,1.5,0.767,2.0,0.509
2024-02-17,cluster-prod-1,inventory,inv-pod-1,4.0,2.757,1.0,0.314
2024-02-17,cluster-prod-1,inventory,inv-pod-2,1.0,0.409,1.0,0.463
2024-02-17,cluster-dev-1,inventory,inv-pod-3,1.0,0.294,1.0,0.513
2024-02-17,cluster-prod-1,notification-service,notif-pod-1,1.0,0.588,0.5,0.272
2024-02-17,cluster-prod-1,notification-service,notif-pod-2,1.5,0.537,4.0,2.71
2024-02-17,cluster-prod-2,analytics,analytics-pod-1,2.0,0.698,4.0,1.165
2024-02-17,cluster-dev-1,analytics,analytics-pod-2,0.5,0.269,4.0,1.391
2024-02-17,cluster-prod-2,reporting,report-pod-1,4.0,2.058,8.0,2.815
2024-02-17,cluster-dev-1,reporting,report-pod-2,1.0,0.467,0.5,0.17
2024-02-17,cluster-prod-2,ml-pipeline,ml-pod-1,1.5,0.503,8.0,4.142
2024-02-17,cluster-prod-2,ml-pipeline,ml-pod-2,1.0,0.361,2.0,0.649
2024-02-17,cluster-prod-2,ml-pipeline,ml-pod-3,1.5,0.948,4.0,2.425
2024-02-17,cluster-prod-1,data-ingestion,ingest-pod-1,1.0,0.595,2.0,0.831
2024-02-17,cluster-dev-1,data-ingestion,ingest-pod-2,1.0,0.379,0.5,0.271
2024-02-17,cluster-prod-1,dev-testing,dev-pod-1,2.0,0.573,1.0,0.711
2024-02-17,cluster-prod-1,dev-testing,dev-pod-2,0.5,0.155,2.0,1.194
2024-02-17,cluster-dev-1,dev-testing,dev-pod-3,2.0,0.898,1.0,0.694
2024-02-17,cluster-dev-1,staging,stage-pod-1,0.5,0.121,8.0,4.438
2024-02-17,cluster-prod-2,staging,stage-pod-2,4.0,2.733,8.0,1.769
2024-02-17,cluster-prod-2,logging,log-pod-1,4.0,1.919,1.0,0.684
2024-02-17,cluster-prod-1,logging,log-pod-2,1.5,1.065,4.0,2.395
2024-02-17,cluster-prod-2,monitoring,monitor-pod-1,0.5,0.128,8.0,2.743
2024-02-17,cluster-prod-1,monitoring,monitor-pod-2,0.5,0.304,0.5,0.271
2024-02-18,cluster-dev-1,payment-service,pay-pod-1,4.0,2.37,1.0,0.608
2024-02-18,cluster-prod-1,payment-service,pay-pod-2,1.5,0.592,0.5,0.134
2024-02-18,cluster-prod-2,payment-service,pay-pod-3,2.0,0.84,0.5,0.153
2024-02-18,cluster-prod-2,user-auth,auth-pod-1,0.5,0.161,0.5,0.279
2024-02-18,cluster-prod-2,user-auth,auth-pod-2,4.0,1.284,0.5,0.263
2024-02-18,cluster-prod-1,product-catalog,catalog-pod-1,2.0,0.579,1.0,0.372
2024-02-18,cluster-prod-2,product-catalog,catalog-pod-2,2.0,1.268,4.0,1.832
2024-02-18,cluster-dev-1,product-catalog,catalog-pod-3,1.0,0.159,1.0,0.553
2024-02-18,cluster-prod-1,order-management,order-pod-1,1.0,0.406,8.0,4.015
2024-02-18,cluster-prod-2,order-management,order-pod-2,2.0,1.35,0.5,0.382
2024-02-18,cluster-prod-1,inventory,inv-pod-1,0.5,0.24,8.0,3.198
2024-02-18,cluster-dev-1,inventory,inv-pod-2,4.0,1.361,0.5,0.176
2024-02-18,cluster-prod-2,inventory,inv-pod-3,4.0,0.835,0.5,0.13
2024-02-18,cluster-dev-1,notification-service,notif-pod-1,1.5,0.79,2.0,1.042
2024-02-18,cluster-prod-1,notification-service,notif-pod-2,0.5,0.297,1.0,0.695
2024-02-18,cluster-prod-1,analytics,analytics-pod-1,1.5,0.387,0.5,0.3
2024-02-18,cluster-prod-2,analytics,analytics-pod-2,1.0,0.229,4.0,2.085
2024-02-18,cluster-dev-1,reporting,report-pod-1,0.5,0.254,4.0,2.049
2024-02-18,cluster-prod-2,reporting,report-pod-2,1.0,0.729,1.0,0.687
2024-02-18,cluster-prod-2,ml-pipeline,ml-pod-1,1.0,0.225,0.5,0.222
2024-02-18,cluster-prod-2,ml-pipeline,ml-pod-2,4.0,1.53,4.0,3.004
2024-02-18,cluster-dev-1,ml-pipeline,ml-pod-3,4.0,0.976,2.0,1.205
2024-02-18,cluster-prod-2,data-ingestion,ingest-pod-1,2.0,1.003,1.0,0.3
2024-02-18,cluster-dev-1,data-ingestion,ingest-pod-2,1.0,0.201,0.5,0.199
2024-02-18,cluster-prod-2,dev-testing,dev-pod-1,1.0,0.336,8.0,4.475
2024-02-18,cluster-dev-1,dev-testing,dev-pod-2,2.0,0.572,0.5,0.307
2024-02-18,cluster-prod-2,dev-testing,dev-pod-3,0.5,0.107,8.0,4.614
2024-02-18,cluster-prod-1,staging,stage-pod-1,0.5,0.348,1.0,0.336
2024-02-18,cluster-dev-1,staging,stage-pod-2,1.5,0.958,1.0,0.519
2024-02-18,cluster-prod-1,logging,log-pod-1,4.0,1.356,1.0,0.547
2024-02-18,cluster-prod-2,logging,log-pod-2,1.5,0.61,8.0,3.214
2024-02-18,cluster-prod-2,monitoring,monitor-pod-1,1.5,0.616,1.0,0.308
2024-02-18,cluster-prod-2,monitoring,monitor-pod-2,1.0,0.309,0.5,0.103
2024-02-19,cluster-prod-2,payment-service,pay-pod-1,2.0,0.859,1.0,0.203
2024-02-19,cluster-prod-1,payment-service,pay-pod-2,2.0,0.73,2.0,1.012
2024-02-19,cluster-prod-2,payment-service,pay-pod-3,0.5,0.345,1.0,0.701
2024-02-19,cluster-prod-2,user-auth,auth-pod-1,1.0,0.44,1.0,0.269
2024-02-19,cluster-dev-1,user-auth,auth-pod-2,1.0,0.403,8.0,2.558
2024-02-19,cluster-prod-2,product-catalog,catalog-pod-1,1.5,0.461,0.5,0.182
2024-02-19,cluster-dev-1,product-catalog,catalog-pod-2,1.5,0.564,8.0,1.935
2024-02-19,cluster-dev-1,product-catalog,catalog-pod-3,2.0,0.558,2.0,1.306
2024-02-19,cluster-dev-1,order-management,order-pod-1,2.0,1.038,4.0,2.878
2024-02-19,cluster-prod-1,order-management,order-pod-2,4.0,2.641,4.0,2.277
2024-02-19,cluster-prod-2,inventory,inv-pod-1,4.0,1.567,4.0,1.476
2024-02-19,cluster-dev-1,inventory,inv-pod-2,1.0,0.206,4.0,1.181
2024-02-19,cluster-prod-2,inventory,inv-pod-3,0.5,0.218,1.0,0.542
2024-02-19,cluster-prod-1,notification-service,notif-pod-1,1.0,0.604,8.0,5.497
2024-02-19,cluster-prod-2,notification-service,notif-pod-2,4.0,0.611,0.5,0.329
2024-02-19,cluster-dev-1,analytics,analytics-pod-1,4.0,2.306,1.0,0.346
2024-02-19,cluster-prod-2,analytics,analytics-pod-2,2.0,0.309,4.0,2.93
2024-02-19,cluster-prod-2,reporting,report-pod-1,1.5,0.835,2.0,1.011
2024-02-19,cluster-dev-1,reporting,report-pod-2,0.5,0.366,4.0,2.341
2024-02-19,cluster-dev-1,ml-pipeline,ml-pod-1,2.0,0.452,0.5,0.355
2024-02-19,cluster-dev-1,ml-pipeline,ml-pod-2,2.0,0.391,0.5,0.264
2024-02-19,cluster-prod-1,ml-pipeline,ml-pod-3,4.0,2.397,0.5,0.206
2024-02-19,cluster-prod-1,data-ingestion,ingest-pod-1,1.5,0.4,4.0,2.531
2024-02-19,cluster-prod-1,data-ingestion,ingest-pod-2,0.5,0.328,8.0,3.661
2024-02-19,cluster-prod-2,dev-testing,dev-pod-1,4.0,2.873,0.5,0.172
2024-02-19,cluster-prod-2,dev-testing,dev-pod-2,2.0,0.996,0.5,0.237
2024-02-19,cluster-dev-1,dev-testing,dev-pod-3,0.5,0.321,0.5,0.112
2024-02-19,cluster-prod-1,staging,stage-pod-1,1.5,0.973,2.0,0.821
2024-02-19,cluster-prod-1,staging,stage-pod-2,1.5,0.977,4.0,2.422
2024-02-19,cluster-prod-2,logging,log-pod-1,1.5,0.239,0.5,0.184
2024-02-19,cluster-dev-1,logging,log-pod-2,1.5,1.004,0.5,0.371
2024-02-19,cluster-prod-1,monitoring,monitor-pod-1,1.5,1.03,0.5,0.265
2024-02-19,cluster-dev-1,monitoring,monitor-pod-2,1.0,0.726,0.5,0.31
2024-02-20,cluster-prod-1,payment-service,pay-pod-1,4.0,0.783,4.0,3.162
2024-02-20,cluster-prod-2,payment-service,pay-pod-2,2.0,0.311,0.5,0.185
2024-02-20,cluster-prod-2,payment-service,pay-pod-3,0.5,0.211,2.0,1.403
2024-02-20,cluster-prod-1,user-auth,auth-pod-1,2.0,0.484,4.0,1.438
2024-02-20,cluster-prod-2,user-auth,auth-pod-2,0.5,0.227,0.5,0.145
2024-02-20,cluster-prod-1,product-catalog,catalog-pod-1,0.5,0.281,0.5,0.339
2024-02-20,cluster-dev-1,product-catalog,catalog-pod-2,0.5,0.209,8.0,4.131
2024-02-20,cluster-prod-2,product-catalog,catalog-pod-3,1.5,0.66,1.0,0.733
2024-02-20,cluster-prod-2,order-management,order-pod-1,0.5,0.196,0.5,0.383
2024-02-20,cluster-dev-1,order-management,order-pod-2,2.0,0.824,8.0,2.229
2024-02-20,cluster-dev-1,inventory,inv-pod-1,1.5,0.574,1.0,0.293
2024-02-20,cluster-prod-1,inventory,inv-pod-2,0.5,0.079,4.0,3.135
2024-02-20,cluster-prod-1,inventory,inv-pod-3,1.0,0.633,4.0,2.178
2024-02-20,cluster-prod-2,notification-service,notif-pod-1,0.5,0.246,4.0,1.839
2024-02-20,cluster-dev-1,notification-service,notif-pod-2,2.0,0.34,8.0,4.739
2024-02-20,cluster-prod-1,analytics,analytics-pod-1,1.0,0.201,4.0,1.957
2024-02-20,cluster-prod-2,analytics,analytics-pod-2,0.5,0.088,1.0,0.555
2024-02-20,cluster-prod-1,reporting,report-pod-1,4.0,0.705,0.5,0.39
2024-02-20,cluster-dev-1,reporting,report-pod-2,2.0,1.495,4.0,1.551
2024-02-20,cluster-dev-1,ml-pipeline,ml-pod-1,1.0,0.548,1.0,0.729
2024-02-20,cluster-dev-1,ml-pipeline,ml-pod-2,2.0,1.164,2.0,0.89
2024-02-20,cluster-prod-1,ml-pipeline,ml-pod-3,4.0,1.841,4.0,2.73
2024-02-20,cluster-prod-2,data-ingestion,ingest-pod-1,1.0,0.571,8.0,2.188
2024-02-20,cluster-prod-1,data-ingestion,ingest-pod-2,1.5,0.594,0.5,0.121
2024-02-20,cluster-prod-2,dev-testing,dev-pod-1,0.5,0.172,2.0,1.303
2024-02-20,cluster-prod-1,dev-testing,dev-pod-2,1.0,0.482,1.0,0.751
2024-02-20,cluster-dev-1,dev-testing,dev-pod-3,0.5,0.37,0.5,0.138
2024-02-20,cluster-prod-1,staging,stage-pod-1,1.5,0.344,4.0,0.911
2024-02-20,cluster-dev-1,staging,stage-pod-2,1.5,0.788,8.0,1.97
2024-02-20,cluster-dev-1,logging,log-pod-1,0.5,0.147,8.0,5.873
2024-02-20,cluster-prod-2,logging,log-pod-2,1.5,0.691,4.0,1.491
2024-02-20,cluster-prod-1,monitoring,monitor-pod-1,1.0,0.669,8.0,4.957
2024-02-20,cluster-prod-2,monitoring,monitor-pod-2,1.5,0.787,2.0,0.95
2024-02-21,cluster-prod-1,payment-service,pay-pod-1,4.0,1.759,4.0,1.631
2024-02-21,cluster-prod-2,payment-service,pay-pod-2,1.5,0.546,1.0,0.777
2024-02-21,cluster-prod-1,payment-service,pay-pod-3,1.0,0.276,1.0,0.395
2024-02-21,cluster-dev-1,user-auth,auth-pod-1,4.0,1.356,4.0,1.347
2024-02-21,cluster-prod-2,user-auth,auth-pod-2,1.5,0.758,0.5,0.143
2024-02-21,cluster-prod-2,product-catalog,catalog-pod-1,1.0,0.699,2.0,0.984
2024-02-21,cluster-prod-1,product-catalog,catalog-pod-2,0.5,0.128,2.0,1.05
2024-02-21,cluster-dev-1,product-catalog,catalog-pod-3,4.0,2.439,1.0,0.641
2024-02-21,cluster-prod-2,order-management,order-pod-1,1.0,0.675,0.5,0.38
2024-02-21,cluster-prod-2,order-management,order-pod-2,4.0,1.207,2.0,0.86
2024-02-21,cluster-prod-2,inventory,inv-pod-1,1.0,0.252,8.0,4.044
2024-02-21,cluster-prod-1,inventory,inv-pod-2,0.5,0.258,2.0,0.529
2024-02-21,cluster-prod-1,inventory,inv-pod-3,2.0,0.314,0.5,0.392
2024-02-21,cluster-prod-1,notification-service,notif-pod-1,1.5,0.712,1.0,0.737
2024-02-21,cluster-prod-2,notification-service,notif-pod-2,0.5,0.239,0.5,0.384
2024-02-21,cluster-prod-2,analytics,analytics-pod-1,1.5,0.233,8.0,5.27
2024-02-21,cluster-dev-1,analytics,analytics-pod-2,0.5,0.341,4.0,1.936
2024-02-21,cluster-dev-1,reporting,report-pod-1,1.0,0.602,1.0,0.692
2024-02-21,cluster-prod-2,reporting,report-pod-2,2.0,0.938,2.0,1.391
2024-02-21,cluster-prod-1,ml-pipeline,ml-pod-1,1.5,0.657,1.0,0.301
2024-02-21,cluster-dev-1,ml-pipeline,ml-pod-2,0.5,0.349,1.0,0.758
2024-02-21,cluster-dev-1,ml-pipeline,ml-pod-3,1.0,0.387,0.5,0.115
2024-02-21,cluster-dev-1,data-ingestion,ingest-pod-1,1.0,0.582,8.0,5.371
2024-02-21,cluster-dev-1,data-ingestion,ingest-pod-2,0.5,0.276,8.0,3.169
2024-02-21,cluster-dev-1,dev-testing,dev-pod-1,4.0,1.06,1.0,0.469
2024-02-21,cluster-dev-1,dev-testing,dev-pod-2,1.0,0.342,4.0,1.096
2024-02-21,cluster-prod-1,dev-testing,dev-pod-3,1.0,0.408,1.0,0.596
2024-02-21,cluster-prod-2,staging,stage-pod-1,2.0,1.216,0.5,0.282
2024-02-21,cluster-prod-1,staging,stage-pod-2,0.5,0.091,2.0,1.457
2024-02-21,cluster-prod-1,logging,log-pod-1,0.5,0.226,0.5,0.378
2024-02-21,cluster-prod-1,logging,log-pod-2,0.5,0.177,0.5,0.119
2024-02-21,cluster-dev-1,monitoring,monitor-pod-1,1.0,0.737,0.5,0.296
2024-02-21,cluster-prod-2,monitoring,monitor-pod-2,4.0,2.919,0.5,0.139
2024-02-22,cluster-prod-2,payment-service,pay-pod-1,2.0,0.748,0.5,0.112
2024-02-22,cluster-prod-2,payment-service,pay-pod-2,1.5,0.868,1.0,0.674
2024-02-22,cluster-dev-1,payment-service,pay-pod-3,4.0,2.92,0.5,0.191
2024-02-22,cluster-prod-2,user-auth,auth-pod-1,2.0,0.38,8.0,6.269
2024-02-22,cluster-prod-1,user-auth,auth-pod-2,1.0,0.416,0.5,0.174
2024-02-22,cluster-prod-2,product-catalog,catalog-pod-1,0.5,0.196,2.0,0.633
2024-02-22,cluster-dev-1,product-catalog,catalog-pod-2,4.0,2.372,2.0,0.517
2024-02-22,cluster-prod-2,product-catalog,catalog-pod-3,0.5,0.132,2.0,1.022
2024-02-22,cluster-dev-1,order-management,order-pod-1,4.0,1.162,4.0,1.444
2024-02-22,cluster-prod-2,order-management,order-pod-2,0.5,0.235,4.0,1.751
2024-02-22,cluster-prod-2,inventory,inv-pod-1,0.5,0.229,2.0,0.946
2024-02-22,cluster-prod-2,inventory,inv-pod-2,4.0,2.296,2.0,1.068
2024-02-22,cluster-dev-1,inventory,inv-pod-3,0.5,0.079,8.0,2.409
2024-02-22,cluster-prod-2,notification-service,notif-pod-1,1.0,0.256,1.0,0.318
2024-02-22,cluster-prod-2,notification-service,notif-pod-2,2.0,0.845,4.0,1.736
2024-02-22,cluster-prod-1,analytics,analytics-pod-1,0.5,0.295,8.0,3.968
2024-02-22,cluster-dev-1,analytics,analytics-pod-2,1.5,0.395,2.0,1.209
2024-02-22,cluster-dev-1,reporting,report-pod-1,1.0,0.329,0.5,0.124
2024-02-22,cluster-prod-2,reporting,report-pod-2,2.0,0.601,0.5,0.305
2024-02-22,cluster-dev-1,ml-pipeline,ml-pod-1,1.0,0.655,1.0,0.612
2024-02-22,cluster-dev-1,ml-pipeline,ml-pod-2,0.5,0.343,2.0,0.744
2024-02-22,cluster-dev-1,ml-pipeline,ml-pod-3,4.0,1.04,4.0,2.573
2024-02-22,cluster-prod-2,data-ingestion,ingest-pod-1,0.5,0.344,2.0,0.7
2024-02-22,cluster-dev-1,data-ingestion,ingest-pod-2,0.5,0.282,8.0,4.408
2024-02-22,cluster-prod-2,dev-testing,dev-pod-1,2.0,0.895,0.5,0.279
2024-02-22,cluster-dev-1,dev-testing,dev-pod-2,2.0,0.836,4.0,2.039
2024-02-22,cluster-prod-1,dev-testing,dev-pod-3,4.0,2.251,2.0,0.766
2024-02-22,cluster-dev-1,staging,stage-pod-1,0.5,0.101,1.0,0.57
2024-02-22,cluster-dev-1,staging,stage-pod-2,4.0,1.051,4.0,1.798
2024-02-22,cluster-prod-2,logging,log-pod-1,4.0,1.483,0.5,0.32
2024-02-22,cluster-prod-1,logging,log-pod-2,1.0,0.549,1.0,0.33
2024-02-22,cluster-dev-1,monitoring,monitor-pod-1,1.0,0.276,4.0,2.823
2024-02-22,cluster-prod-1,monitoring,monitor-pod-2,4.0,2.666,0.5,0.184
2024-02-23,cluster-prod-2,payment-service,pay-pod-1,4.0,2.134,4.0,1.882
2024-02-23,cluster-prod-1,payment-service,pay-pod-2,1.5,1.085,2.0,1.411
2024-02-23,cluster-prod-2,payment-service,pay-pod-3,2.0,1.081,2.0,0.634
2024-02-23,cluster-dev-1,user-auth,auth-pod-1,0.5,0.213,2.0,1.446
2024-02-23,cluster-dev-1,user-auth,auth-pod-2,2.0,1.48,4.0,1.34
2024-02-23,cluster-prod-2,product-catalog,catalog-pod-1,0.5,0.329,0.5,0.374
2024-02-23,cluster-dev-1,product-catalog,catalog-pod-2,2.0,0.748,8.0,5.769
2024-02-23,cluster-prod-1,product-catalog,catalog-pod-3,1.5,0.778,0.5,0.187
2024-02-23,cluster-prod-2,order-management,order-pod-1,0.5,0.25,0.5,0.249
2024-02-23,cluster-prod-2,order-management,order-pod-2,1.0,0.477,8.0,3.744
2024-02-23,cluster-prod-1,inventory,inv-pod-1,2.0,0.466,4.0,0.995
2024-02-23,cluster-dev-1,inventory,inv-pod-2,4.0,2.229,0.5,0.344
2024-02-23,cluster-prod-2,inventory,inv-pod-3,4.0,2.538,8.0,3.217
2024-02-23,cluster-prod-1,notification-service,notif-pod-1,2.0,1.333,8.0,1.948
2024-02-23,cluster-prod-1,notification-service,notif-pod-2,0.5,0.139,4.0,2.015
2024-02-23,cluster-prod-1,analytics,analytics-pod-1,0.5,0.158,1.0,0.335
2024-02-23,cluster-prod-1,analytics,analytics-pod-2,2.0,0.604,1.0,0.537
2024-02-23,cluster-prod-2,reporting,report-pod-1,4.0,0.654,1.0,0.566
2024-02-23,cluster-dev-1,reporting,report-pod-2,2.0,0.959,0.5,0.336
2024-02-23,cluster-prod-2,ml-pipeline,ml-pod-1,2.0,0.743,0.5,0.297
2024-02-23,cluster-prod-1,ml-pipeline,ml-pod-2,4.0,2.07,0.5,0.182
2024-02-23,cluster-dev-1,ml-pipeline,ml-pod-3,4.0,1.626,8.0,2.173
2024-02-23,cluster-prod-2,data-ingestion,ingest-pod-1,1.5,0.636,8.0,5.387
2024-02-23,cluster-dev-1,data-ingestion,ingest-pod-2,4.0,1.545,0.5,0.362
2024-02-23,cluster-prod-1,dev-testing,dev-pod-1,2.0,1.487,1.0,0.777
2024-02-23,cluster-dev-1,dev-testing,dev-pod-2,2.0,0.586,4.0,2.791
2024-02-23,cluster-prod-1,dev-testing,dev-pod-3,1.5,0.74,4.0,2.853
2024-02-23,cluster-prod-2,staging,stage-pod-1,4.0,1.679,0.5,0.263
2024-02-23,cluster-dev-1,staging,stage-pod-2,1.0,0.643,2.0,1.157
2024-02-23,cluster-prod-1,logging,log-pod-1,0.5,0.163,8.0,5.892
2024-02-23,cluster-prod-2,logging,log-pod-2,2.0,0.345,2.0,1.542
2024-02-23,cluster-prod-1,monitoring,monitor-pod-1,0.5,0.299,4.0,2.194
2024-02-23,cluster-dev-1,monitoring,monitor-pod-2,1.5,1.05,4.0,2.562
2024-02-24,cluster-prod-1,payment-service,pay-pod-1,4.0,2.328,0.5,0.136
2024-02-24,cluster-prod-1,payment-service,pay-pod-2,2.0,1.11,1.0,0.695
2024-02-24,cluster-dev-1,payment-service,pay-pod-3,0.5,0.208,0.5,0.352
2024-02-24,cluster-prod-1,user-auth,auth-pod-1,1.0,0.749,0.5,0.397
2024-02-24,cluster-dev-1,user-auth,auth-pod-2,1.5,0.433,1.0,0.369
2024-02-24,cluster-prod-1,product-catalog,catalog-pod-1,1.0,0.622,0.5,0.374
2024-02-24,cluster-dev-1,product-catalog,catalog-pod-2,0.5,0.329,0.5,0.163
2024-02-24,cluster-prod-2,product-catalog,catalog-pod-3,4.0,1.029,0.5,0.352
2024-02-24,cluster-prod-1,order-management,order-pod-1,1.5,0.26,8.0,3.139
2024-02-24,cluster-prod-1,order-management,order-pod-2,4.0,2.931,0.5,0.157
2024-02-24,cluster-prod-2,inventory,inv-pod-1,2.0,0.489,2.0,0.817
2024-02-24,cluster-prod-2,inventory,inv-pod-2,1.0,0.374,0.5,0.232
2024-02-24,cluster-prod-2,inventory,inv-pod-3,4.0,2.402,4.0,0.898
2024-02-24,cluster-prod-2,notification-service,notif-pod-1,1.5,0.979,2.0,0.453
2024-02-24,cluster-prod-1,notification-service,notif-pod-2,1.0,0.524,2.0,0.429
2024-02-24,cluster-prod-1,analytics,analytics-pod-1,4.0,1.398,1.0,0.413
2024-02-24,cluster-prod-1,analytics,analytics-pod-2,4.0,2.414,0.5,0.254
2024-02-24,cluster-prod-2,reporting,report-pod-1,0.5,0.281,1.0,0.288
2024-02-24,cluster-prod-1,reporting,report-pod-2,1.5,0.956,2.0,1.37
2024-02-24,cluster-dev-1,ml-pipeline,ml-pod-1,4.0,2.331,0.5,0.293
2024-02-24,cluster-dev-1,ml-pipeline,ml-pod-2,4.0,1.318,0.5,0.301
2024-02-24,cluster-prod-1,ml-pipeline,ml-pod-3,4.0,2.263,8.0,3.243
2024-02-24,cluster-prod-2,data-ingestion,ingest-pod-1,4.0,1.373,2.0,1.584
2024-02-24,cluster-prod-1,data-ingestion,ingest-pod-2,1.0,0.6,8.0,3.0
2024-02-24,cluster-dev-1,dev-testing,dev-pod-1,1.5,0.38,4.0,2.276
2024-02-24,cluster-prod-1,dev-testing,dev-pod-2,4.0,1.798,1.0,0.648
2024-02-24,cluster-prod-1,dev-testing,dev-pod-3,2.0,0.667,0.5,0.271
2024-02-24,cluster-prod-1,staging,stage-pod-1,1.5,1.019,2.0,1.523
2024-02-24,cluster-prod-1,staging,stage-pod-2,1.5,0.598,1.0,0.739
2024-02-24,cluster-dev-1,logging,log-pod-1,2.0,1.154,8.0,5.204
2024-02-24,cluster-prod-2,logging,log-pod-2,2.0,1.255,2.0,1.065
2024-02-24,cluster-prod-2,monitoring,monitor-pod-1,1.5,0.239,0.5,0.11
2024-02-24,cluster-prod-1,monitoring,monitor-pod-2,2.0,0.635,1.0,0.243
2024-02-25,cluster-prod-1,payment-service,pay-pod-1,1.5,0.851,1.0,0.456
2024-02-25,cluster-prod-2,payment-service,pay-pod-2,1.5,0.724,2.0,0.613
2024-02-25,cluster-dev-1,payment-service,pay-pod-3,4.0,2.828,2.0,1.249
2024-02-25,cluster-prod-1,user-auth,auth-pod-1,1.5,0.951,4.0,3.103
2024-02-25,cluster-dev-1,user-auth,auth-pod-2,1.0,0.355,8.0,5.99
2024-02-25,cluster-prod-2,product-catalog,catalog-pod-1,1.5,0.824,4.0,1.193
2024-02-25,cluster-prod-1,product-catalog,catalog-pod-2,1.5,0.642,0.5,0.233
2024-02-25,cluster-prod-1,product-catalog,catalog-pod-3,1.0,0.703,4.0,1.18
2024-02-25,cluster-prod-2,order-management,order-pod-1,2.0,0.454,4.0,2.047
2024-02-25,cluster-prod-2,order-management,order-pod-2,4.0,2.207,0.5,0.365
2024-02-25,cluster-prod-1,inventory,inv-pod-1,1.0,0.268,8.0,3.479
2024-02-25,cluster-dev-1,inventory,inv-pod-2,0.5,0.37,1.0,0.37
2024-02-25,cluster-prod-1,inventory,inv-pod-3,1.5,0.318,8.0,5.718
2024-02-25,cluster-dev-1,notification-service,notif-pod-1,4.0,1.402,1.0,0.405
2024-02-25,cluster-prod-1,notification-service,notif-pod-2,1.5,0.619,1.0,0.473
2024-02-25,cluster-prod-1,analytics,analytics-pod-1,2.0,0.316,2.0,1.423
2024-02-25,cluster-prod-1,analytics,analytics-pod-2,4.0,2.229,2.0,1.059
2024-02-25,cluster-dev-1,reporting,report-pod-1,2.0,1.024,2.0,1.273
2024-02-25,cluster-prod-2,reporting,report-pod-2,2.0,1.424,0.5,0.17
2024-02-25,cluster-prod-1,ml-pipeline,ml-pod-1,0.5,0.086,8.0,6.334
2024-02-25,cluster-prod-2,ml-pipeline,ml-pod-2,2.0,0.757,4.0,1.394
2024-02-25,cluster-prod-1,ml-pipeline,ml-pod-3,2.0,1.313,1.0,0.334
2024-02-25,cluster-dev-1,data-ingestion,ingest-pod-1,1.5,0.318,0.5,0.238
2024-02-25,cluster-prod-1,data-ingestion,ingest-pod-2,4.0,2.008,1.0,0.764
2024-02-25,cluster-dev-1,dev-testing,dev-pod-1,1.5,0.735,1.0,0.429
2024-02-25,cluster-dev-1,dev-testing,dev-pod-2,1.0,0.484,2.0,1.428
2024-02-25,cluster-prod-2,dev-testing,dev-pod-3,1.5,0.527,0.5,0.218
2024-02-25,cluster-prod-1,staging,stage-pod-1,2.0,0.343,8.0,2.36
2024-02-25,cluster-prod-1,staging,stage-pod-2,1.5,0.77,0.5,0.241
2024-02-25,cluster-dev-1,logging,log-pod-1,1.5,0.621,2.0,0.558
2024-02-25,cluster-prod-2,logging,log-pod-2,4.0,2.075,2.0,1.44
2024-02-25,cluster-dev-1,monitoring,monitor-pod-1,4.0,0.633,1.0,0.619
